Open time,Open,Close,High,Low,Volume,Amount
43093,142000,142000,142000,142000,2,284
43093,145000,145000,145000,145000,953074,13819573
43093,152500,152500,152500,152500,2969143,4527943075
43093,14900000001,14900000001,14900000001,14900000001,845,125905
43093,152500,152500,152500,152500,1960746,299013765
43093,14900000001,14900000001,14900000001,14900000001,1158,172542000012
43093,153890,153890,153890,153890,136005,2092980945
43093,14950000001,14950000001,14950000001,14950000001,4865,7273175
43093,14950000001,14950000001,14950000001,14950000001,5838,8727810001
43093,14950000001,14950000001,14950000001,14950000001,1699235,25403563252
43093,14950000001,14950000001,14950000001,14950000001,2478767,37057566653
43093,14950000001,14950000001,14950000001,14950000001,10088,15081560001
43093,14950000002,14950000002,14950000002,14950000002,12106,18098470002
43093,14950000002,14950000002,14950000002,14950000002,12106,18098470002
43093,14950000002,14950000002,14950000002,14950000002,16948,25337260003
43093,14950000002,14950000002,14950000002,14950000002,20338,30405310004
43093,14950000004,14950000004,14950000004,14950000004,24405,3648547501
43093,14950000004,14950000004,14950000004,14950000004,24405,3648547501
43093,14950000004,149000,14950000004,149000,2297864,34281886153
43093,149000,149000,149000,149000,59317,8838233
43093,145550,145550,145550,145550,5,72775
43093,145000,145000,145000,145000,766185,111096825
43093,145000,144000,145000,144000,5139311,740205095
43093,145000,145000,145000,145000,17902,259579
43093,145000,149990,149990,145000,236455,3537516543
43093,14414414415,14414414415,14414414415,14414414415,25452,36687567569
43093,14414414415,14414414415,14414414415,14414414415,2184236,31484482884
43093,14414414414,14414414415,14414414415,14414414414,2825134,40722652252
43093,14414414414,14414420001,14414420001,14414414414,1392183,20067509823
43093,14414500001,14414500001,14414500001,14414500001,958214,13812175704
43093,14414500001,14414500001,14414500001,14414500001,612,8821674001
43093,14414500001,14414500001,14414500001,14414500001,00059,8504555
43093,14414500002,14414500002,14414500002,14414500002,1984583,28606771657
43093,14414500002,14414500002,14414500002,14414500002,4664208,67232226225
43093,149990,149990,149990,149990,281743,4225863257
43093,149990,149990,149990,149990,499291,7488865709
43093,14999000001,14999000001,14999000001,14999000001,585658,8784284343
43093,14999000001,14999000001,14999000001,14999000001,522698,7839947303
43093,153780,153780,153780,153780,14564152,223967529456
43093,149500,149500,149500,149500,704,105248
43093,14414555705,14414555705,14414555705,14414555705,704,1014784722
43093,14414555702,14414555702,14414555702,14414555702,142261,2050629109
43093,153770,153770,153770,153770,133223,2048570071
43093,153770,153770,153770,153770,258939,3981705003
43093,15299999999,15299999999,15299999999,15299999999,88493,13539429
43093,153760,153760,153760,153760,1515,2329464
43093,153760,153760,153760,153760,7482131,115045246256
43093,153760,146010,153760,146010,81037,1208843512
43093,148000,148000,148000,148000,69666,10310568
43093,14900000002,149001,149001,14900000002,506836,755185778
43093,14900000004,14900000004,14900000004,14900000004,28797868,429088233315
43093,153500,153500,153500,153500,704,108064
43093,151980,151980,151980,151980,6481234,98501794332
43093,14453269597,14453269597,14453269597,14453269597,1,144532696
43093,14453269597,14453269597,14453269597,14453269597,1283715,18553878981
43093,144532696,144532696,144532696,144532696,1810035,2616092384
43093,14414555704,14414555704,14414555704,144145555,163036,23500915035
43093,144145555,144145555,144145555,144145555,803785,11586203492
43093,13802183723,13802183723,13802183723,13802183723,4162871,57456710357
43093,14799999999,148000,148000,14799999999,12973762,192011677596
43093,148000,13797278425,148000,13797278425,1609578,22595084989
43093,148000,148000,148000,148000,4279088,633305024
43093,148000,148000,148000,148000,1370573,202844804
43093,1393003587,148000,148000,1393003587,288,40149721968
43093,14000000003,14000000003,14000000003,14000000003,116054,1624756
43093,14000000002,14000000002,14000000002,14000000002,288,40320000006
43093,14000000002,14000000002,14000000002,14000000002,1462096,204693440029
43093,14050000001,14050000001,14050000001,14050000001,20166498,28333929692
43093,14201000001,14201000001,14201000001,14201000001,1980132,28119854534
43093,14300000008,14300000008,14300000008,14300000008,3008337,43019219124
43093,14300000008,14300000008,14300000008,14300000008,704,1006720001
43093,14000000001,14000000001,14000000001,14000000001,4514038,63196532005
43093,140010,140010,140010,140010,2941613,41185523613
43093,140000,140000,140000,140000,6445414,90235796
43093,145000,145000,145000,145000,2066645,299663525
43093,142000,142000,142000,142000,144,20448
43093,142010,142010,142010,142010,2030786,28839191986
43093,142010,142020,142020,142010,6273781,89097347944
43093,142020,142010,142020,142010,8102,1150603786
43093,13500999998,130000,13500999999,130000,6111835,80275540088
43093,13500999998,13500999998,13500999999,13500999998,1950318,26331243315
43093,13666999989,13555999987,13666999989,13555999987,1179751,16078852863
43093,13555999987,13555999983,13555999987,13555999983,836599,11340936031
43093,13555999983,13555999983,13555999983,13555999983,388489,5266356878
43093,130000,13552989974,13552989974,130000,1688695,22139137693
43093,13551989969,13551989967,13551989969,13551989967,1162791,15758131967
43093,13551989966,13551989967,13551989967,13551989966,404895,5487132978
43093,13551989957,13551989957,13551989957,13551989957,8497853,115162818512
43093,13551989958,13551989957,13551989958,13551989957,789173,10694864571
43093,13551989957,13551989957,13551989957,13551989957,773555,10483209591
43093,130000,130000,130000,130000,8E-05,104
43093,13551989955,13551989955,13551989955,13551989955,5906,8003805267
43093,13551989955,13551989955,13551989955,13551989955,389125,5273418091
43093,13539999999,13539999999,13539999999,13539999999,1037,1404098
43093,13539999999,13539999999,13539999999,13539999999,451165,61087741
43093,13489999997,13489999997,13489999997,13489999997,39137,5279581299
43093,12900000001,13489999997,13489999997,12900000001,21255046,276309540637
43093,13489999997,13489999997,13489999997,13489999997,205681,27746366894
43093,13489999997,13489999997,13489999997,13489999997,428136,5775554639
43093,13489998,13489998,13489998,13489998,1715,231353466
43093,12900000001,12900000001,12900000001,12900000001,57376,740150400058
